event_timestamp,channel,messagetype,eventID,process_group,marketRoleCode,event_count
2025-04-24T00:00:00.000Z,B2B,E58,DH-124-1,DH-100,DDQ,1
2025-04-24T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,5041
2025-04-24T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,28372
2025-04-24T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,9407
2025-04-24T00:00:00.000Z,B2B,F03,DH-133-1,DH-100,DDQ,1
2025-04-24T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,4902
2025-04-24T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,6857
2025-04-24T00:00:00.000Z,B2B,F04,DH-331-1,DH-300,DDQ,41
2025-04-24T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,1542
2025-04-24T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,10
2025-04-24T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,67
2025-04-24T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,3295
2025-04-24T00:00:00.000Z,B2B,F09,DH-411-1,DH-400,DDQ,163
2025-04-24T00:00:00.000Z,B2B,F09,DH-414-1,DH-400,DDQ,1
2025-04-24T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,219
2025-04-24T00:00:00.000Z,B2B,F09,DH-424-1,DH-400,DDQ,24
2025-04-24T00:00:00.000Z,B2B,F10,DH-521,DH-500,DDQ,13
2025-04-24T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,522
2025-04-24T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,381
2025-04-24T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,1
2025-04-24T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,22
2025-04-24T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,134
2025-04-24T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,11023
2025-04-24T00:00:00.000Z,B2B,E58,DH-123,DH-100,DSO,1
2025-04-24T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,2181
2025-04-24T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,88
2025-04-24T00:00:00.000Z,B2B,E58,DH-127-1,DH-100,DSO,4
2025-04-24T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,42209
2025-04-24T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,1905
2025-04-24T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,88
2025-04-24T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,2962
2025-04-24T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,10609
2025-04-24T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,1576
2025-04-24T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,57
2025-04-24T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,1005
2025-04-24T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,1240
2025-04-24T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,5
2025-04-24T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,769
2025-04-24T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,2
2025-04-24T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-04-24T00:00:00.000Z,B2B,F11,DH-718,DH-700,DSO,28
2025-04-24T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,239
2025-04-24T00:00:00.000Z,B2B,F22,DH-714,DH-700,DSO,78
2025-04-24T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,407
2025-04-24T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,454
2025-04-24T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,5636
2025-04-24T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,270
2025-04-24T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,3227
2025-04-24T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,1584
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,4490
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,62
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,1442
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Authorisation Mutations,Customer Access Portal,CAP,7
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,1347
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customer Mutations,Customer Access Portal,CAP,25
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customers,Customer Access Portal,CAP,1472
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Organisations,Customer Access Portal,CAP,778
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveAuthorisationData,Customer Access Portal,CAP,791
2025-04-24T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveTimeSeriesData,Customer Access Portal,CAP,2982
2025-04-24T00:00:00.000Z,CAP,F15,CAP.AUT.CRE.CUS,Customer Access Portal,CAP,92
2025-04-24T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DDQ,1261
2025-04-24T00:00:00.000Z,DIF,GetContractData,DH-1001,DH-1000,DDQ,541
2025-04-24T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DDQ,7763
2025-04-24T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DDQ,167665
2025-04-24T00:00:00.000Z,DIF,MSG.PRC,MSG.PRC,Other DIF events,DDQ,3
2025-04-24T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DSO,4760
2025-04-24T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DSO,4349
2025-04-24T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DSO,30394
2025-04-24T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,THP,9317
2025-04-24T00:00:00.000Z,DIF,GetAuthorisationData,DH-1003,DH-1000,THP,797
2025-04-24T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,THP,16093
2025-04-24T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,THP,59802
2025-04-24T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DDQ,24
2025-04-24T00:00:00.000Z,GUI,F01,DH-111-1,DH-100,DDQ,3
2025-04-24T00:00:00.000Z,GUI,F04,DH-311-1,DH-300,DDQ,10
2025-04-24T00:00:00.000Z,GUI,F04,DH-311-11,DH-300,DDQ,4
2025-04-24T00:00:00.000Z,GUI,F04,DH-311-14,DH-300,DDQ,2
2025-04-24T00:00:00.000Z,GUI,F04,DH-321-1,DH-300,DDQ,3
2025-04-24T00:00:00.000Z,GUI,F06,DH-331-1,DH-300,DDQ,5
2025-04-24T00:00:00.000Z,GUI,F06,DH-351-1,DH-300,DDQ,2
2025-04-24T00:00:00.000Z,GUI,F09,DH-411-1,DH-400,DDQ,1
2025-04-24T00:00:00.000Z,GUI,F09,DH-421-1,DH-400,DDQ,2
2025-04-24T00:00:00.000Z,GUI,F15,DH-811,DH-800,DDQ,8
2025-04-24T00:00:00.000Z,GUI,F18,DH-341-1,DH-300,DDQ,5
2025-04-24T00:00:00.000Z,GUI,Process Message,'Retrieve History',Other GUI events,DDQ,2
2025-04-24T00:00:00.000Z,GUI,Process Message,CUS.PRP.HST,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Balance Data Validity Control Report,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Delete Portal User Identity,Other GUI events,DDQ,4
2025-04-24T00:00:00.000Z,GUI,Process Message,DeleteOrganisationUser,Other GUI events,DDQ,4
2025-04-24T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DDQ,211
2025-04-24T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DDQ,43
2025-04-24T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DDQ,20
2025-04-24T00:00:00.000Z,GUI,Process Message,List Portal User Identities,Other GUI events,DDQ,6
2025-04-24T00:00:00.000Z,GUI,Process Message,List Production Unit,Other GUI events,DDQ,11
2025-04-24T00:00:00.000Z,GUI,Process Message,List Sales Agreement,Other GUI events,DDQ,309
2025-04-24T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,DDQ,2
2025-04-24T00:00:00.000Z,GUI,Process Message,ListBusinessMessages,Other GUI events,DDQ,7
2025-04-24T00:00:00.000Z,GUI,Process Message,ListOrganisationUser,Other GUI events,DDQ,7
2025-04-24T00:00:00.000Z,GUI,Process Message,Regenerate 2FA Key,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DDQ,557
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DDQ,34
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DDQ,13
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DDQ,17
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point,Other GUI events,DDQ,3
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DDQ,12
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Personal Info,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Portal User Identity,Other GUI events,DDQ,11
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Sales Agreement,Other GUI events,DDQ,137
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DDQ,101
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveBusinessMessages,Other GUI events,DDQ,4
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveOrganisationUser,Other GUI events,DDQ,8
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseries,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogDist,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogImp,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DDQ,2612
2025-04-24T00:00:00.000Z,GUI,Process Message,Submit Portal User Identity,Other GUI events,DDQ,1
2025-04-24T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DDQ,11
2025-04-24T00:00:00.000Z,GUI,Process Message,View Customer,Other GUI events,DDQ,7
2025-04-24T00:00:00.000Z,GUI,Process Message,View Sales Agreement,Other GUI events,DDQ,48
2025-04-24T00:00:00.000Z,GUI,,AGR.RTR.GRD,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DSO,19
2025-04-24T00:00:00.000Z,GUI,E58,DH-122-1,DH-100,DSO,20
2025-04-24T00:00:00.000Z,GUI,E58,DH-123,DH-100,DSO,4
2025-04-24T00:00:00.000Z,GUI,E58,DH-125-1,DH-100,DSO,3
2025-04-24T00:00:00.000Z,GUI,E58,DH-127,DH-100,DSO,3
2025-04-24T00:00:00.000Z,GUI,E58,Retrieve Metering Point,Other GUI events,DSO,16
2025-04-24T00:00:00.000Z,GUI,F04,AGR.CNF.GRD,Other GUI events,DSO,7
2025-04-24T00:00:00.000Z,GUI,F06,DH-333-1,DH-300,DSO,7
2025-04-24T00:00:00.000Z,GUI,F06,DH-352-1,DH-300,DSO,1
2025-04-24T00:00:00.000Z,GUI,F09,DH-412-1,DH-400,DSO,5
2025-04-24T00:00:00.000Z,GUI,F09,DH-422-1,DH-400,DSO,9
2025-04-24T00:00:00.000Z,GUI,F18,DH-342-1,DH-300,DSO,18
2025-04-24T00:00:00.000Z,GUI,Process Message,'Retrieve History',Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,ACP.PRP.HST,Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,AGR.CRE.EXP.REQ,Other GUI events,DSO,11
2025-04-24T00:00:00.000Z,GUI,Process Message,CUS.PRP.HST,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Agreement Contacts Control Report,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Control Report,Other GUI events,DSO,3
2025-04-24T00:00:00.000Z,GUI,Process Message,DeleteOrganisationUser,Other GUI events,DSO,3
2025-04-24T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DSO,295
2025-04-24T00:00:00.000Z,GUI,Process Message,ETS.OBS.RTR,Other GUI events,DSO,24
2025-04-24T00:00:00.000Z,GUI,Process Message,ETS.SUI,Other GUI events,DSO,10
2025-04-24T00:00:00.000Z,GUI,Process Message,EXP.UPD.REQ,Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DSO,15
2025-04-24T00:00:00.000Z,GUI,Process Message,List Energy Communities,Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,List Exchange Point,Other GUI events,DSO,29
2025-04-24T00:00:00.000Z,GUI,Process Message,List Grid Agreement,Other GUI events,DSO,5
2025-04-24T00:00:00.000Z,GUI,Process Message,List Metering Grid Area,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DSO,16
2025-04-24T00:00:00.000Z,GUI,Process Message,List Portal User Identities,Other GUI events,DSO,4
2025-04-24T00:00:00.000Z,GUI,Process Message,List Product,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,List Production Unit,Other GUI events,DSO,13
2025-04-24T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,DSO,22
2025-04-24T00:00:00.000Z,GUI,Process Message,ListBusinessMessages,Other GUI events,DSO,4
2025-04-24T00:00:00.000Z,GUI,Process Message,ListOrganisationUser,Other GUI events,DSO,5
2025-04-24T00:00:00.000Z,GUI,Process Message,PRU.CRE.REQ,Other GUI events,DSO,3
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DSO,652
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point Delete,Other GUI events,DSO,3
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DSO,9
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DSO,10
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Exchange Point,Other GUI events,DSO,50
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Grid Agreement,Other GUI events,DSO,24
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DSO,49
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Metering Grid Area,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point,Other GUI events,DSO,13
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DSO,12
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Organisation Address,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Organisation Contact,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Portal User Identity,Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Product,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Production Unit,Other GUI events,DSO,2
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve ProductionUnit,Other GUI events,DSO,9
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,DSO,3
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,144
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveOrganisationUser,Other GUI events,DSO,6
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseries,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogDist,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogImp,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DSO,774
2025-04-24T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DSO,34
2025-04-24T00:00:00.000Z,GUI,Process Message,View Exchange Point,Other GUI events,DSO,12
2025-04-24T00:00:00.000Z,GUI,Process Message,View Grid Agreement,Other GUI events,DSO,21
2025-04-24T00:00:00.000Z,GUI,Process Message,View Grid Agreement History,Other GUI events,DSO,131
2025-04-24T00:00:00.000Z,GUI,Process Message,View Metering Point Authorisation,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,View Product,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,View Product Component,Other GUI events,DSO,1
2025-04-24T00:00:00.000Z,GUI,Process Message,View Sales Agreement History,Other GUI events,DSO,224
2025-04-24T00:00:00.000Z,GUI,F15,DH-812,DH-800,THP,76
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Customer Control Report,Other GUI events,THP,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Adresses Control Report,Other GUI events,THP,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Control Report,Other GUI events,THP,6
2025-04-24T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Devices  Control Report,Other GUI events,THP,1
2025-04-24T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,79
2025-04-24T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,THP,4
2025-04-24T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,THP,4
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,108
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,THP,1
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,THP,12
2025-04-24T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,38
2025-04-24T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,170
2025-04-24T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,THP,1
2025-04-24T00:00:00.000Z,GUI,Process Message,View Customer Authorisation,Other GUI events,THP,1
2025-04-25T00:00:00.000Z,B2B,E58,DH-124-1,DH-100,DDQ,6
2025-04-25T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,5429
2025-04-25T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,27782
2025-04-25T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,7360
2025-04-25T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,4447
2025-04-25T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,9402
2025-04-25T00:00:00.000Z,B2B,F04,DH-331-1,DH-300,DDQ,33
2025-04-25T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,1525
2025-04-25T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,16
2025-04-25T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,67
2025-04-25T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,1309
2025-04-25T00:00:00.000Z,B2B,F09,DH-411-1,DH-400,DDQ,65
2025-04-25T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,96
2025-04-25T00:00:00.000Z,B2B,F09,DH-424-1,DH-400,DDQ,17
2025-04-25T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,481
2025-04-25T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,356
2025-04-25T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,2
2025-04-25T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,10
2025-04-25T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,262
2025-04-25T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,6011
2025-04-25T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,1214
2025-04-25T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,99
2025-04-25T00:00:00.000Z,B2B,E58,DH-127-1,DH-100,DSO,3
2025-04-25T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,44300
2025-04-25T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,1456
2025-04-25T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,48
2025-04-25T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,2786
2025-04-25T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,6602
2025-04-25T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,1538
2025-04-25T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,55
2025-04-25T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,443
2025-04-25T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,1600
2025-04-25T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,17
2025-04-25T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,259
2025-04-25T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,17
2025-04-25T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-04-25T00:00:00.000Z,B2B,F11,DH-712,DH-700,DSO,1
2025-04-25T00:00:00.000Z,B2B,F11,DH-718,DH-700,DSO,3
2025-04-25T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,243
2025-04-25T00:00:00.000Z,B2B,F22,DH-714,DH-700,DSO,12
2025-04-25T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DSO,3
2025-04-25T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DSO,1
2025-04-25T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,272
2025-04-25T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,516
2025-04-25T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,5638
2025-04-25T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,1013
2025-04-25T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,2287
2025-04-25T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,575
2025-04-25T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,THP,1
2025-04-25T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,THP,1
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,4270
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,49
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,1352
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,1259
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customer Mutations,Customer Access Portal,CAP,20
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customers,Customer Access Portal,CAP,1403
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Organisations,Customer Access Portal,CAP,712
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveAuthorisationData,Customer Access Portal,CAP,731
2025-04-25T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveTimeSeriesData,Customer Access Portal,CAP,3237
2025-04-25T00:00:00.000Z,CAP,F15,CAP.AUT.CRE.CUS,Customer Access Portal,CAP,66
2025-04-25T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DDQ,1229
2025-04-25T00:00:00.000Z,DIF,GetContractData,DH-1001,DH-1000,DDQ,401
2025-04-25T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DDQ,5783
2025-04-25T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DDQ,254385
2025-04-25T00:00:00.000Z,DIF,MSG.PRC,MSG.PRC,Other DIF events,DDQ,1
2025-04-25T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DSO,3231
2025-04-25T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DSO,3022
2025-04-25T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DSO,28570
2025-04-25T00:00:00.000Z,DIF,MSG.PRC,MSG.PRC,Other DIF events,DSO,2
2025-04-25T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,THP,9306
2025-04-25T00:00:00.000Z,DIF,GetAuthorisationData,DH-1003,DH-1000,THP,592
2025-04-25T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,THP,16394
2025-04-25T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,THP,58727
2025-04-25T00:00:00.000Z,GUI,,AGR.RTR.SLS,Other GUI events,DDQ,1
2025-04-25T00:00:00.000Z,GUI,F01,DH-111-1,DH-100,DDQ,3
2025-04-25T00:00:00.000Z,GUI,F01,Retrieve Customer,Other GUI events,DDQ,3
2025-04-25T00:00:00.000Z,GUI,F04,DH-311-1,DH-300,DDQ,8
2025-04-25T00:00:00.000Z,GUI,F04,DH-311-11,DH-300,DDQ,3
2025-04-25T00:00:00.000Z,GUI,F04,DH-311-14,DH-300,DDQ,4
2025-04-25T00:00:00.000Z,GUI,F06,DH-331-1,DH-300,DDQ,10
2025-04-25T00:00:00.000Z,GUI,F06,DH-332-1,DH-300,DDQ,1
2025-04-25T00:00:00.000Z,GUI,F06,DH-351-1,DH-300,DDQ,1
2025-04-25T00:00:00.000Z,GUI,F09,DH-411-1,DH-400,DDQ,8
2025-04-25T00:00:00.000Z,GUI,F09,DH-421-1,DH-400,DDQ,15
2025-04-25T00:00:00.000Z,GUI,F09,DH-424-1,DH-400,DDQ,3
2025-04-25T00:00:00.000Z,GUI,F15,DH-811,DH-800,DDQ,10
2025-04-25T00:00:00.000Z,GUI,PeekMessageRequest,PeekMessage,Other GUI events,DDQ,13
2025-04-25T00:00:00.000Z,GUI,Process Message,'Retrieve History',Other GUI events,DDQ,2
2025-04-25T00:00:00.000Z,GUI,Process Message,ACP.PRP.HST,Other GUI events,DDQ,1
2025-04-25T00:00:00.000Z,GUI,Process Message,CUS.PRP.HST,Other GUI events,DDQ,1
2025-04-25T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DDQ,160
